S4_GelataTuber_up	S5_GelataTuber_up	S6_GelataTuber_up	S7_GelataTuber_basal	S8_GelataTuber_basal	S9_GelataTuber_basal
GelC01G00343	4.14876960010163	3.81871343327777	4.21386824370708	2.58518007927466	2.89688688624077	3.04001205739106
GelC01G00344	-2.37359577926673	-2.37359577926673	-2.37359577926673	1.63084087783025	1.3848055451204	0.967972295995802
GelC01G00348	7.3951714268617	7.41134900384434	7.76101722127481	8.5845118058372	8.55942441744328	8.47236128078961
GelC01G00349	2.19510105418711	1.49320586784198	2.52022945298578	2.3991471197168	2.33049273734413	3.00523406684465
GelC01G00350	8.0085396891385	8.03678960861717	8.40464182061864	8.19092834693976	8.3650120034467	8.27664187679255
GelC01G00351	6.43737448725866	6.47481695803562	6.64857036128891	6.78135113856679	7.01542639818517	6.9242995068055
GelC01G00352	5.60438627478284	5.83476118982368	5.3603032451804	5.86023964694446	5.92250832416615	5.73027918814102
GelC01G00354	4.07916478284541	3.41706416517829	4.86416186177737	4.04682260297162	3.17958168045151	3.91471545881461
GelC01G00355	3.32334365262971	3.14833380830037	2.2318245447355	7.62689869425825	7.31837162961261	6.46834108960189
GelC01G00356	6.922876961024	6.93814857169636	7.48783400846792	6.38371493494313	6.29626547669245	6.33115193433803
GelC01G00357	4.75104708748172	4.65560790111527	4.63188655283478	4.54996036420647	4.41643407299076	4.37592628010555
GelC01G00358	14.1667386122283	14.1444939529147	14.6010165638774	12.3863104676603	12.562294195803	13.2984479632032
GelC01G00359	11.6605521335248	11.1561398273804	13.3567807349138	9.14769640513667	8.6897667977395	9.72368414327266
GelC01G00361	2.69131980587054	3.21252598826894	3.4277099716515	3.64787149567422	3.38835197719207	3.2327215670908
GelC01G00362	6.3477203022367	6.44506666062774	6.52374450912235	6.33913100242846	6.3363979047394	6.62258157179117
GelC01G00363	3.41094133311724	2.14691069752504	5.59039891573913	1.24546031417082	0.852185117899341	2.29120026521242
GelC01G00365	3.05985069909955	2.27267886224507	4.35490137076225	2.54087209975248	1.3848055451204	1.96905560592003
GelC01G00366	8.51950765471689	8.49764392884154	7.27033313719217	6.03812440054982	5.93206397632703	5.88175778334619
GelC01G00368	4.72849109945717	4.83963063796469	4.92301647419816	5.49839467787496	5.88855613901056	5.7774157307722
GelC01G00369	-1.31533102394305	-2.37359577926673	-2.37359577926673	3.06356867857437	3.14712919039875	2.34781710829436
GelC01G00371	5.67686117035229	5.5038271764552	5.3603032451804	5.37762849279558	5.65463134904526	5.48731928734817
GelC01G00373	0.532246441084945	0.488719004450721	0.658925638505795	2.96640951236908	2.68717413761128	2.17083070843226
GelC01G00375	5.18298368855607	5.09934699695082	5.23980468614783	4.62615960259697	5.20445704484733	5.03178470302543
GelC01G00377	1.43263585442732	1.93495689712543	1.48109529093491	3.18370461573086	2.77474989248772	2.85707834105022
GelC01G00378	1.31645008674829	0.488719004450721	1.87098402425238	0.869040245617301	1.3848055451204	0.815728356503553
GelC01G00379	5.79010563286498	5.2368839643234	6.65602470440354	2.86223157665096	2.73162642569894	3.73535455217787
GelC01G00383	5.08872571946732	5.05626712701244	5.19274452955432	4.66796063988553	4.7654535806206	4.7669953758816
GelC01G00384	4.6466465167825	4.70106638708998	5.12273573426937	4.5387386257248	4.72204710545435	4.68146779545128
GelC01G00385	3.05985069909955	2.64250188256039	2.7968952401904	2.74994128859454	2.81662168289679	2.50544454046067
GelC01G00386	6.08462954614717	6.21371594094064	5.92666224409505	5.80510918717392	5.91770665845079	5.85759025763178
GelC01G00388	5.55396455133851	5.75078563709302	4.84689564020824	6.68029512497528	6.70578232307639	6.64534713653207
GelC01G00391	7.47863531965912	7.55599015300986	7.22928005077937	7.78840001000972	7.63739760778624	7.6439559621483
GelC01G00392	6.21609651089807	6.24090394216222	6.47961468718129	6.27295031528481	6.29256110352267	6.22180039181129
GelC01G00395	3.05985069909955	2.97412203685668	3.33167699176115	3.7487112349495	3.30254981407507	3.10714968331248
GelC01G00396	8.29230677571486	8.24199050391496	8.5350129913972	8.46954966609416	8.24747250088185	8.32150583081855
GelC01G00399	5.7002323689439	5.78812777186246	5.65630680521527	5.42715452285774	5.71676340449454	5.3963021945603
GelC01G00401	7.47355792819061	7.71263159023236	6.60044346201314	9.66765211636294	9.80737090340705	9.43651439311087
GelC01G00412	7.72213032047306	7.60165095777038	7.86545190896089	7.29635522001529	7.30188261646783	7.3572679640183
GelC01G00413	6.5606075969292	6.56977439343323	6.18893367285873	7.14547392187156	7.67059907071689	7.48739016957801
GelC01G00415	-0.287057935458965	-2.37359577926673	-0.48864846235804	2.00159519913029	2.07848570152083	2.77687455475981
GelC01G00417	5.46807386352077	5.45822138532269	5.30447735062688	5.29999793976585	5.55919500267857	5.73027918814102
GelC01G00418	2.69131980587054	2.38835682680265	2.00155202052525	2.86223157665096	2.64130852387041	2.69194816560206
GelC01G00419	4.4811116042918	4.67851618302001	4.53818147897156	4.9049012413746	4.71098831355211	4.53066964055383
GelC01G00421	-0.287057935458965	-0.745707058665339	0.809125610951757	1.3518770816248	1.8556053384803	2.34781710829436
GelC01G00422	5.628951339405	5.54180224584552	6.25914128005402	6.90885184077424	6.68615189388967	6.14400508411487
GelC01G00423	10.2793271959558	10.2374489829793	10.8966225543999	9.92525335999767	9.71283208922533	9.70043330566523
GelC01G00427	-1.31533102394305	-0.745707058665339	-1.44926924464639	2.89779999945515	2.77474989248772	3.04001205739106
GelC01G00432	4.18235189795264	4.16535463704386	4.24055744902899	2.54087209975248	2.85731241292893	3.04001205739106
GelC01G00433	5.31752524000819	5.09934699695082	5.23317506366975	5.17510930647708	5.19655000444864	5.37602837500515
GelC01G00434	4.59770532711772	4.67851618302001	4.8555545811769	5.37131646396668	5.31083285430717	4.97899245871803
GelC01G00435	6.60152233663395	6.77235757618113	6.29459694050288	5.61517988109312	5.38923722472019	5.7514191168502
GelC01G00437	5.92516947655523	6.09528091174791	4.93940031521344	7.39610596958407	7.40326495353326	6.91026960579057
GelC01G00438	6.88768286313365	6.70422342641696	6.90155775325804	7.04792678623308	7.04434990410748	6.93357754415636
GelC01G00441	5.27145921043826	5.27496071430641	5.12273573426937	5.01427213157442	5.12336605251985	5.10751865661937
GelC01G00442	9.08270405541375	9.17210146786661	8.96927458067606	9.16330783855342	8.99854465113982	8.57745731834146
GelC01G00443	1.54015811028871	1.49320586784198	2.28407562390375	2.1267817993767	2.20998474758194	1.64685675980301
GelC01G00444	5.85401721395511	5.94278431802637	5.81122400468508	5.91767880240982	6.04645743106146	6.03184950326353
GelC01G00446	7.3273686275682	7.16799446986459	7.65836012161545	6.56610735073901	6.42026714918471	6.54298230469725
GelC01G00447	7.06693006317086	7.10808500014253	5.49940230184099	5.52138053498186	5.33264189662575	5.53686193842314
GelC01G00450	6.15397743147974	6.12893555389155	6.3323072528886	6.2282453998071	6.58983093221592	6.22558218105768
GelC01G00451	-2.37359577926673	-2.37359577926673	-2.37359577926673	2.34863304034828	2.59393675375936	1.89499802843983
GelC01G00452	5.46807386352077	5.52293965649775	5.82009904739454	5.31980069519582	5.0462703648323	4.91485601065915
GelC01G00453	2.3210494553039	1.68641082380956	2.38322180237648	2.00159519913029	1.93378763767848	1.45401825701103
GelC01G00455	2.12774822176221	2.00912238308737	1.64988741274034	2.1267817993767	1.00487290443796	0.967972295995802
GelC01G00456	6.03494254252178	6.04327950487508	6.29459694050288	5.46321428477606	5.39615805010425	5.52463485888557
GelC01G00457	7.21827588446873	7.36267261498112	6.83525105120051	6.43606327966355	6.08122730288436	6.25917945443578
GelC01G00459	1.19008137819003	0.488719004450721	2.43035158167784	-0.121931227096115	-0.326326078217254	0.452469923922387
GelC01G00460	7.05111147111472	6.9428868278946	7.33986539755395	8.87735524158841	8.91246522594326	8.27481797171896
GelC01G00461	7.24434611532991	6.95934923754887	8.62005151093693	6.08901657234028	5.57147555456674	6.19504660101157
GelC01G00462	5.85401721395511	5.91411644551377	6.06000835165698	8.6235411668555	8.06734123359435	7.20085028800481
GelC01G00465	6.74045712166086	6.59105989598863	6.56919894866602	7.02196982891166	7.16271193445838	7.09319380369242
GelC01G00466	2.90754182620064	2.68836868761571	4.04245052461573	4.72847544006087	4.90784921340125	4.70332971397925
GelC01G00469	4.36891820895028	4.56015412241195	5.01090870804872	4.18279407328744	4.49589955619462	4.48091016925167
GelC01G00472	0.0404588905328397	-0.000307387759503906	1.56795848319397	7.57840303766122	8.04108895711547	7.49837339831189
GelC01G00473	1.0515718199927	1.14406025766093	0.0829450930280023	6.92402539420477	7.28333770950011	6.72765478802256
GelC01G00475	6.31403052055302	6.27887612354659	6.0143392557561	6.85331939893581	6.87386240233734	6.58774514472912
GelC01G00476	1.82165771365081	1.14406025766093	0.945152175815922	0.869040245617301	2.00795000844551	1.45401825701103
GelC01G00477	5.89003194552425	5.92373583772169	5.82891982704818	6.20713566540925	6.19671856637968	6.28115069082606
GelC01G00478	5.15788162593164	5.15757615991197	5.09375244329175	4.59399430593643	5.0374442190035	5.08271313309625
GelC01G00480	2.25944924269925	1.49320586784198	-0.174726859299332	1.45098063756984	1.68525325262925	1.34698400952687
GelC01G00481	6.77663604813542	6.73459959518738	6.66097295418182	6.80963726297139	6.82597461405554	6.9242995068055
GelC01G00483	5.8224153059109	6.09101833915042	5.33575803143602	4.9049012413746	4.28837274110735	4.09090472594941
GelC01G00484	5.59817909226458	5.60295377376908	5.6262614480779	8.04290847805296	7.65337192770663	7.15993301524919
GelC01G00485	4.95910272734944	4.96604486395971	4.92301647419816	6.42696228170124	6.74425958767427	6.65098283632097
GelC01G00487	4.24725859542745	4.04711320893849	4.2796877296823	2.49516010173314	2.85731241292893	3.45517841730714
GelC01G00488	5.52807707913659	5.43822590734827	5.57998657889337	5.55518690472295	5.47017331048651	5.79788092201264
GelC01G00490	4.95910272734944	4.72326953544191	5.15114820872486	4.69853530839306	4.73302177206294	5.11569328284104
GelC01G00491	6.066758912162	5.96158456754952	5.97514529914344	6.2421488853273	6.24351815717043	6.29561446393307
GelC01G00493	3.05985069909955	3.04635011181141	2.56315229739409	2.74994128859454	2.49425480406511	2.77687455475981
GelC01G00494	6.066758912162	6.06082239713493	6.10427602305861	5.96455643979049	6.01981881907363	5.91960299606435
GelC01G00496	3.1976043578422	2.97412203685668	4.40295006986877	5.16784361837099	5.24335497578822	5.01440105384619
GelC01G00497	3.05985069909955	2.54614726827768	3.05924713134401	2.93251257093977	1.77294221313917	2.29120026521242
GelC01G00498	3.9090700757817	3.64351139844221	3.94844474772403	3.51675263967738	3.00948610277677	3.13958209490398
GelC01G00500	2.43687986370711	2.00912238308737	2.43035158167784	3.26766582908453	2.49425480406511	2.69194816560206
GelC01G00501	5.69442496767542	5.32663429161334	5.44306491727587	4.33326348462212	4.36091625566614	4.37592628010555
GelC01G00503	5.75705576451469	5.75078563709302	5.86795923627809	6.36794979605426	6.25498463526347	6.17562836306279
GelC01G00505	6.29880098635145	6.39061330940901	5.64136234026301	5.71825009948758	5.8737569856444	5.81805986238907
GelC01G00506	8.20309611800447	8.33774334368602	6.88049963737966	7.89674737920626	7.6591371954309	7.27206406843837
GelC01G00510	1.43263585442732	0.68248710714387	-0.48864846235804	2.00159519913029	2.77474989248772	2.69194816560206
GelC01G00511	5.59194508795695	5.76690790480542	6.02205187334711	6.25934191137774	6.2124877143247	6.11575442181601
GelC01G00513	2.43687986370711	1.59304017004492	4.24055744902899	1.13056438839304	0.681403792875104	1.55365709370891
GelC01G00517	3.52003259264708	3.36152275104877	3.53940552256148	4.95641216801044	4.45671387796419	4.09090472594941
GelC01G00518	7.63082021580419	7.70567853914574	7.92836488699777	7.62291907452548	7.64322693696565	7.73697837358291
GelC01G00519	6.55420874531855	6.63564090458168	6.41371547476402	7.5852368197324	7.55630552591538	7.28661876774739
GelC01G00521	2.3210494553039	2.97412203685668	2.52022945298578	2.78835072288322	3.2727763653968	3.29163329652077
GelC01G00522	5.64710448223799	5.53554207833425	5.62119248676318	5.90462513724911	5.7763297560411	5.89131256466875
GelC01G00523	4.89977459137263	4.85981463720586	5.70503239653744	3.98201747395323	4.04589615959075	4.40289710912724
GelC01G00526	5.90519579728138	5.87498436460778	5.85937464890001	6.9454287516048	6.77112832121644	6.81809743646354
GelC01G00529	4.49454163349087	4.3043955974016	4.51650496173782	4.29375791522121	4.45671387796419	4.33450040522717
GelC01G00532	4.90983359392151	5.02085237383074	4.98746420107767	4.23934256931141	3.41585499065427	4.05734631212139
GelC01G00535	5.30994899182915	5.39738383949242	4.82060255925557	5.20381158146988	5.05504284207471	4.72486528647231
GelC01G00539	7.02820830055918	7.05873576588278	7.51541683811848	6.96232571326506	6.46702985134312	6.47152947293211
GelC01G00540	13.0257460108813	13.2268430100434	12.6081030903731	12.2251324751953	11.7313467012658	12.0910229739993
GelC01G00546	1.90448046181428	1.49320586784198	3.05924713134401	5.46913758198478	3.95508209046227	4.05734631212139
GelC01G00550	6.08018259757197	6.13308771500092	6.22613482158098	6.7427523774723	6.64897121090825	6.43279577841498
GelC01G00552	4.45387056486106	4.47111509631967	4.78478268959625	3.7290992853373	3.66539832043678	4.12370025205551
GelC01G00554	7.90799431951303	8.00881774499387	6.99661083436187	6.99553728440234	7.06403950856818	6.91963801646797
GelC01G00556	3.46651785197737	3.6200358818715	3.02894610559478	3.7487112349495	3.81749885063055	4.13982261972209
GelC01G00557	6.10228152269798	6.17798975878851	6.65354420049075	5.12346387890536	4.85859139451014	5.21795170762806
GelC01G00558	5.36216575648487	5.24458013500778	5.37242100823069	5.23890459324057	5.40304583369006	5.20268373913044
GelC01G00560	6.18744011524305	5.97089361120652	6.57968915125685	6.29646045160094	6.2358228928018	6.15990336800463
GelC01G00561	4.18235189795264	4.28959201519152	5.00313612729481	8.03793559408836	8.25129431945695	7.84540826684925
GelC01G00564	5.83302637616375	5.64426807204757	5.85937464890001	7.42686615151598	7.39292248388436	7.06813859171919
GelC01G00565	3.69309500232961	3.89893209241918	3.56074318689136	4.28034528168416	4.04589615959075	4.04026976715681
GelC01G00566	5.46807386352077	5.16570602580221	5.32332702783164	5.59906400761854	5.72777818489376	5.67603308344802
GelC01G00567	6.76282823624022	6.90938750804013	6.75884233048061	6.57162368937978	6.65763680972884	6.45229261278016
GelC01G00568	6.25212334446949	6.31587444290159	6.40784027057082	6.59889336275968	6.78701260216196	6.8984728889332
GelC01G00569	6.03033952249344	6.01655859207758	5.54829093674902	6.12697811082515	5.9080551158328	5.56698381360573
GelC01G00572	2.49148459374963	2.14691069752504	2.83241928989015	3.15459542286495	3.64229899110279	3.32021093822838
GelC01G00573	3.52003259264708	3.64351139844221	3.70187398043052	4.10884142946005	3.89771659859674	4.21783778981358
GelC01G00574	3.80512027220215	3.68934662404701	3.73978503922691	3.58380114195905	3.66539832043678	3.75642078120998
GelC01G00575	9.2314844108582	9.2766742598762	9.26248344435346	10.1492967208223	9.94174532995641	10.3693059915747
GelC01G00577	5.36216575648487	5.46482543003675	5.46019832555458	5.83752409040435	6.01981881907363	6.00129064915698
GelC01G00578	4.16565846070879	4.09897906592497	4.14490175597107	4.33326348462212	4.93661633466736	4.85751713781175
GelC01G00579	4.53409750915508	4.56015412241195	4.21386824370708	4.19714034811906	4.34669643920487	4.23294705558334
GelC01G00580	6.66228611182307	6.72637841165619	6.61836175013231	7.498120201744	7.41353380696147	7.15200593613353
GelC01G00582	5.30233274719123	5.36244271550058	5.6759949570923	4.91361513223444	4.93661633466736	5.31343931140532
GelC01G00583	4.14876960010163	4.16535463704386	4.7103591565424	3.21223807120507	3.7967275816958	3.69227618382026
GelC01G00584	6.43389327898244	6.30855029646254	6.48799250632293	5.34578850806362	5.44369593433066	5.45546831166529
GelC01G00588	6.28727239502913	6.24474645194294	6.22613482158098	6.57711901587466	6.71964230392975	6.6023626851397
GelC01G00589	7.40764811409098	7.47978689228034	7.20407550000405	7.48356303405301	7.36144262976641	7.45875754263313
GelC01G00592	3.32334365262971	3.11513386470431	3.72095403432866	4.01478388456228	4.16413645611846	3.9698675548704
GelC01G00593	5.6531051228282	5.56042139476506	5.23980468614783	5.50993338395101	5.19655000444864	5.36235246580977
GelC01G00594	6.52505741652156	6.38714075529832	6.16475080133678	6.5743739691361	6.47031275295371	6.52468090751873
GelC01G00596	2.38012681445968	2.85851106555965	2.33450024713102	3.98201747395323	3.54601538958518	3.07397137683597
GelC01G00597	0.532246441084945	0.488719004450721	1.48109529093491	2.29628590030242	0.852185117899341	0.815728356503553
GelC01G00598	3.84760311913561	3.7768669703311	3.62292558310874	4.3843091256725	4.2275914965157	3.89585273264562
GelC01G00600	6.07572189937492	6.0824552244143	6.09699176295894	5.16784361837099	5.3470002271658	5.56698381360573
GelC01G00602	4.59770532711772	4.58461615088538	4.91475424815787	4.5610954897255	4.33233506981606	4.18713609269795
GelC01G00606	0.726873507595443	0.264827855639086	-0.174726859299332	5.32634166705148	5.52802834609014	4.69244016496616
GelC01G00607	5.9001588686179	5.85501295335699	5.31707112694726	5.10836198160227	4.67729403658095	5.10751865661937
GelC01G00608	4.92974360770676	4.937840008375	4.90644443218017	4.73831898124787	5.01962826644773	4.80792999554842
